bl_number,service_order_id,service_order_type,container_no,container_type,trucking_vendor_name,from_location,to_location,requested_date,defect_count,defect_code,milestone_id,milestone_description,milestone_date,notes,sort_order
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU2592798,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,bcf979e6-4f77-4c1d-8c7c-bcff3b72c2a1,"Manifest/Bayan received date",2021-06-06,M/R,30
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU2592798,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,8348de1e-1432-49b8-9e64-3ebb8e2bcce6,"Actual Gate-in date",2021-06-08,A/G,40
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9025878,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,1aee0a4f-2a9d-400c-a85c-872ba7897a61,"Containers pullout from terminal (Date)",2021-06-08,P/O,10
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9025878,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,05aad542-391c-44ec-b0a2-aa1a62a496c7,"Actual stuffing date",2021-06-06,A/S,20
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9025878,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,88925006-2ced-4704-b7c7-ab0cb67df890,"Manifest/Bayan received date",2021-06-06,M/R,30
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9025878,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,a2d9d0ca-98fd-426e-aef8-bfb1a036e7ae,"Actual Gate-in date",2021-06-08,A/G,40
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9037441,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,f394d639-7cfb-4950-bba4-aca92bf66b45,"Containers pullout from terminal (Date)",2021-06-08,P/O,10
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9037441,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,4ef6cf65-ef5c-4ce7-8425-287b02da4cae,"Actual stuffing date",2021-06-05,A/S,20
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9037441,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,984a64e8-b4a2-4368-aee3-0bd5b442f918,"Manifest/Bayan received date",2021-06-06,M/R,30
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9037441,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,44b33ff4-6ec9-40f4-8e92-bd6711f29d41,"Actual Gate-in date",2021-06-08,A/G,40
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9038582,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,cc6d8969-cdb3-4df7-bdb7-df857b7ba8ba,"Containers pullout from terminal (Date)",2021-06-08,P/O,10
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9038582,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,ae44aed0-bf8c-4270-8110-3d6ffa51383b,"Actual stuffing date",2021-06-06,A/S,20
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9038582,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,99684271-110f-42ec-9c7f-a256dc7d0d34,"Manifest/Bayan received date",2021-06-06,M/R,30
912466608,06c68d27-94d2-4985-80d8-e3f69cda5a91,TRK,TCLU9038582,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,e3cd8f3d-9b01-468a-97c0-f3b44a9ecd07,"Actual Gate-in date",2021-06-08,A/G,40
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8058786,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,3bf84945-6404-48cb-826c-d3d344baf7db,"Shipment pullout date",2021-05-12,P/O,10
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8058786,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,77d402be-da52-4999-a70b-88dab80d3ca2,"Actual Delivery Date",2021-05-12,ADD,20
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8058786,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,52d4b4d1-1aae-4f13-9dbb-b1afc91f07fb,"Empty return date",2021-05-12,E/R,30
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8058786,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,bf9014cc-a4b1-4881-aa2e-41376d6b82af,"Post shipment document upload date",2021-05-12,P/S,40
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8077750,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,e2b4d95e-2afc-422e-b7b1-d0856e32b557,"Shipment pullout date",2021-05-12,P/O,10
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8077750,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,eb0c7e57-57a8-4537-867c-5bd80e93655d,"Actual Delivery Date",2021-05-12,ADD,20
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8077750,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,1d65c112-5a08-4322-9bf1-e9d2c05e5d03,"Empty return date",2021-05-12,E/R,30
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8077750,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,b544d9af-2bb0-4584-9107-85db256f72a4,"Post shipment document upload date",2021-05-12,P/S,40
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8078334,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,2e8d7f9a-b287-4e5d-abc5-a7220e7a1e93,"Shipment pullout date",2021-05-12,P/O,10
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8078334,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,26f1f283-edf8-46d0-9aaf-71548bc9c8ec,"Actual Delivery Date",2021-05-12,ADD,20
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8078334,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,adcaf7fb-1533-41a2-910c-30e8368ba6e9,"Empty return date",2021-05-12,E/R,30
608376126,07aaa5d7-774c-4df8-ae1e-d788de2e41d8,TRK,GESU8078334,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-12,0,D01,c0fa5dc7-e540-4756-8c07-581963c3a42e,"Post shipment document upload date",2021-05-12,P/S,40
912124695,08abe441-ac0d-433f-a0b8-69a9eed6ac61,TRK,MMAU1288827,REEF,"SERVICE WAREHOUSE",KWSAATM,ARIDYA,2021-05-15,0,D01,220668ba-3d36-4f97-a845-0881c9be4e6d,"Docs received date",2021-05-15,D/R,10
912124695,08abe441-ac0d-433f-a0b8-69a9eed6ac61,TRK,MMAU1288827,REEF,"SERVICE WAREHOUSE",KWSAATM,ARIDYA,2021-05-15,0,D01,ca9fcca6-c014-4cef-aa52-346da871d510,"Shipment pullout date",2021-05-15,P/O,20
912124695,08abe441-ac0d-433f-a0b8-69a9eed6ac61,TRK,MMAU1288827,REEF,"SERVICE WAREHOUSE",KWSAATM,ARIDYA,2021-05-15,0,D01,b25cef54-bb14-48e2-a41b-cb67492a5939,"Actual Delivery Date",2021-05-16,ADD,30
912124695,08abe441-ac0d-433f-a0b8-69a9eed6ac61,TRK,MMAU1288827,REEF,"SERVICE WAREHOUSE",KWSAATM,ARIDYA,2021-05-15,0,D01,5f196630-55d6-406d-88e5-e21513c50f1b,"Empty return date",2021-05-16,E/R,40
912124695,08abe441-ac0d-433f-a0b8-69a9eed6ac61,TRK,MMAU1288827,REEF,"SERVICE WAREHOUSE",KWSAATM,ARIDYA,2021-05-15,0,D01,343d6b38-bd19-4837-95aa-60d113a37a53,"Post shipment document upload date",2021-05-16,P/S,50
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MIEU3039170,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,e579cc5a-58a2-4a4e-ac31-100cb5d6e498,"Containers pullout from terminal (Date)",2021-06-02,P/O,10
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MIEU3039170,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,eac8d164-d139-4be9-8287-874cb8d98ea1,"Actual stuffing date",2021-06-02,A/S,20
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MIEU3039170,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,62065f1c-8111-4c01-993b-f4764e724344,"Manifest/Bayan received date",0000-00-00,,30
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MIEU3039170,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,cdf3f4e9-2c43-45eb-8d41-7d190f17d699,"Actual Gate-in date",2021-06-02,A/G,40
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU2305620,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,fba97db1-8c53-4bc0-9331-f0d94abd6bcb,"Containers pullout from terminal (Date)",2021-06-02,P/O,10
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU2305620,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,fbd6db84-b3af-4557-baa4-99856334de79,"Actual stuffing date",2021-06-02,A/S,20
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU2305620,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,a32d33cc-15ca-420d-bfe2-5b8bee1600f1,"Manifest/Bayan received date",0000-00-00,,30
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU2305620,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,21ad41b2-2fcf-4577-8df0-a70646ec4d51,"Actual Gate-in date",2021-06-02,A/G,40
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU2444965,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,3b4adced-f209-4dec-82f5-1cb446fa9597,"Containers pullout from terminal (Date)",2021-06-02,P/O,10
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU2444965,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,df05d069-6979-4676-8f2c-9285ef7a9862,"Actual stuffing date",2021-06-02,A/S,20
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU2444965,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,0517c094-4154-4c0f-a499-31a4f9f034f4,"Manifest/Bayan received date",0000-00-00,,30
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU2444965,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,1eafcd91-f1a4-47ef-99b1-47f910b95a4d,"Actual Gate-in date",2021-06-02,A/G,40
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU8259049,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,0c1a0ad3-c78a-40b7-b789-4c2ced319f14,"Containers pullout from terminal (Date)",2021-06-02,P/O,10
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU8259049,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,8d9e3b09-4890-4bb4-b013-4d977683eb94,"Actual stuffing date",2021-06-02,A/S,20
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU8259049,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,ae67a87e-a4d6-4452-8379-d2e89d308306,"Manifest/Bayan received date",0000-00-00,,30
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,MRKU8259049,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,a56f62bd-7c31-4f59-8b8d-6d4d885b091b,"Actual Gate-in date",2021-06-02,A/G,40
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,TCNU1526464,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,e7f63bb8-e879-4cba-8c95-affcd1175705,"Containers pullout from terminal (Date)",2021-06-02,P/O,10
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,TCNU1526464,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,89e9ab7e-f00e-4233-b426-2d28e270a795,"Actual stuffing date",2021-06-02,A/S,20
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,TCNU1526464,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,d27e847f-2a75-40cf-9fd2-c21795b3418c,"Manifest/Bayan received date",0000-00-00,,30
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,TCNU1526464,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,a6a09c4a-3a9e-4c1b-8a45-afc098b7aa57,"Actual Gate-in date",2021-06-02,A/G,40
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,TRHU4660090,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,494f8216-4770-4728-8b27-3e18595f3a54,"Containers pullout from terminal (Date)",2021-06-02,P/O,10
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,TRHU4660090,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,16668345-5709-4de7-9fc0-db2cd50c92ef,"Actual stuffing date",2021-06-02,A/S,20
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,TRHU4660090,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,80c805d0-5bd7-4254-bfa3-2e96ea82c1ae,"Manifest/Bayan received date",0000-00-00,,30
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,TRHU4660090,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,0982f1d6-af7d-4e64-bcb3-b48d2d2ca10a,"Actual Gate-in date",2021-06-02,A/G,40
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,YMLU8298934,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,47a914a0-97e3-421f-b3e1-c990d9420fb8,"Containers pullout from terminal (Date)",2021-06-02,P/O,10
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,YMLU8298934,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,c3fb04b6-4e3b-4095-a3c5-ccc4d6f0bca2,"Actual stuffing date",2021-06-02,A/S,20
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,YMLU8298934,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,3016d89f-afb3-4802-9507-4201cb9736c0,"Manifest/Bayan received date",0000-00-00,,30
211124647,09054a91-abba-4be0-99bb-6d255486fb42,TRK,YMLU8298934,DRY,MULTAQA,IRBID,"AQABA TERMINAL ",2021-06-02,0,D01,cde92c27-184a-45c8-b7c7-6fa68a91f3c3,"Actual Gate-in date",2021-06-02,A/G,40
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MRKU7809876,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,0ab26924-d0ba-4e0f-a226-b55ad0698053,"Containers pullout from terminal (Date)",2021-05-08,P/O,10
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MRKU7809876,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,604ba1ee-8304-4ef5-95db-88c881e120e9,"Actual stuffing date",2021-05-08,A/S,20
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MRKU7809876,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,0240afd9-60d8-4b96-abea-1704103a8335,"Manifest/Bayan received date",0000-00-00,,30
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MRKU7809876,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,5261fc2c-4a68-4971-99c5-bfa8769c786d,"Actual Gate-in date",2021-05-08,A/G,40
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MRKU8204088,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,4a676f12-a739-4bc2-8a96-463247ec5367,"Containers pullout from terminal (Date)",2021-05-08,P/O,10
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MRKU8204088,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,576e18b3-0cdf-44e0-9899-320cdf7e9043,"Actual stuffing date",2021-05-08,A/S,20
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MRKU8204088,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,6fc1fe40-b22e-4c14-9b1c-c141d4f5fce5,"Manifest/Bayan received date",0000-00-00,,30
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MRKU8204088,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,d510d1bf-c356-4687-b522-6ae4bcf2ed86,"Actual Gate-in date",2021-05-08,A/G,40
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MSKU3956422,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,2ee66e14-0d00-43c0-86bc-defeecc52ece,"Containers pullout from terminal (Date)",2021-05-08,P/O,10
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MSKU3956422,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,f6d9fe06-83d0-4198-84c2-7ffef0959e98,"Actual stuffing date",2021-05-08,A/S,20
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MSKU3956422,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,431c1638-40af-49f3-ae31-bc8cf71128b8,"Manifest/Bayan received date",0000-00-00,,30
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,MSKU3956422,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,69a9aa8f-0bea-4388-829b-2004ba18740d,"Actual Gate-in date",2021-05-08,A/G,40
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,TCKU2959783,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,a12e7d46-30d5-4050-9485-266677b49d09,"Containers pullout from terminal (Date)",2021-05-08,P/O,10
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,TCKU2959783,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,9087a64a-6014-426a-bea0-76a156b5ae71,"Actual stuffing date",2021-05-08,A/S,20
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,TCKU2959783,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,a4271ddc-865a-45e5-8d34-2af9a02c1975,"Manifest/Bayan received date",0000-00-00,,30
210494145,0907c0cb-85d3-4b3e-91dc-10af1aa20e20,TRK,TCKU2959783,DRY,SORAQIA,ALKARAK,"AQABA TERMINAL",2021-05-08,0,D01,5c43ba32-0c10-4543-b72a-0aafdd495ec2,"Actual Gate-in date",2021-05-08,A/G,40
210061875,09c67941-541e-4e8c-983c-921309b651f6,TRK,MRKU5457415,DRY,UTC,JEDDAH,JEDDAH,2021-04-14,0,D01,40085335-6ea6-4203-8029-452cd2203506,"Containers pullout from terminal (Date)",2021-04-19,P/O,10
210061875,09c67941-541e-4e8c-983c-921309b651f6,TRK,MRKU5457415,DRY,UTC,JEDDAH,JEDDAH,2021-04-14,0,D01,8982d11d-8fe7-4197-ab8b-a3700e2e8228,"Actual stuffing date",2021-04-19,A/S,20
210061875,09c67941-541e-4e8c-983c-921309b651f6,TRK,MRKU5457415,DRY,UTC,JEDDAH,JEDDAH,2021-04-14,0,D01,01e521a8-168b-4164-ae50-4286b6ee1926,"Manifest/Bayan received date",2021-04-21,M/R,30
210061875,09c67941-541e-4e8c-983c-921309b651f6,TRK,MRKU5457415,DRY,UTC,JEDDAH,JEDDAH,2021-04-14,0,D01,927f9131-36a6-42f0-bd9d-fd8047400892,"Actual Gate-in date",2021-04-22,A/G,40
210061875,09c67941-541e-4e8c-983c-921309b651f6,TRK,MRKU5913120,DRY,UTC,JEDDAH,JEDDAH,2021-04-14,0,D01,e47922e9-8867-45b6-9824-dbefe34019d4,"Containers pullout from terminal (Date)",2021-04-19,P/O,10
210061875,09c67941-541e-4e8c-983c-921309b651f6,TRK,MRKU5913120,DRY,UTC,JEDDAH,JEDDAH,2021-04-14,0,D01,da8252bf-a9b3-480f-8268-887a05a4a3d3,"Actual stuffing date",2021-04-19,A/S,20
210061875,09c67941-541e-4e8c-983c-921309b651f6,TRK,MRKU5913120,DRY,UTC,JEDDAH,JEDDAH,2021-04-14,0,D01,69f3aea6-1947-4857-a370-28121e6da1cc,"Manifest/Bayan received date",2021-04-21,M/R,30
210061875,09c67941-541e-4e8c-983c-921309b651f6,TRK,MRKU5913120,DRY,UTC,JEDDAH,JEDDAH,2021-04-14,0,D01,a9fa7211-86d4-43a7-9d8c-95c9aa7f8e4d,"Actual Gate-in date",2021-04-22,A/G,40
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0342305,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,7bc2deba-c983-4784-b2a5-a6ae45ee8a59,"Shipment pullout date",2021-06-07,P/O,10
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0342305,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,4994301e-3aad-4c1e-8627-a747a1302f1e,"Actual Delivery Date",2021-06-07,ADD,20
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0342305,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,6ca5cb05-e5b7-4d64-8497-84bf53786d00,"Empty return date",2021-06-08,E/R,30
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0342305,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,751fe19c-aa9a-4ed7-b9f7-9dbd6f2f14e6,"Post shipment document upload date",2021-06-09,P/S,40
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0487696,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,7ca998cc-81dc-44b1-8729-d71614724fc7,"Shipment pullout date",2021-06-07,P/O,10
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0487696,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,801cd8d9-70d3-425d-a525-0a1399807ae6,"Actual Delivery Date",2021-06-07,ADD,20
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0487696,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,746266b5-9046-40f0-ad4e-1d39a5a6022a,"Empty return date",2021-06-08,E/R,30
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0487696,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,3cc3a570-bdf1-4ebd-a606-ffb69405f3b5,"Post shipment document upload date",2021-06-09,P/S,40
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0595005,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,24ebafd7-0586-483f-9aca-2ef3e6a39138,"Shipment pullout date",2021-06-07,P/O,10
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0595005,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,802d1564-c0fa-4b63-8d1d-0471c4c73c33,"Actual Delivery Date",2021-06-07,ADD,20
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0595005,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,e7681b59-1509-4e31-9915-8f6dbe70391a,"Empty return date",2021-06-08,E/R,30
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0595005,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,6fd9c95d-20e7-47cb-9234-a9e0f79e8b9d,"Post shipment document upload date",2021-06-09,P/S,40
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0781695,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,d615297b-a38d-4184-8079-18b8abf7986b,"Shipment pullout date",2021-06-07,P/O,10
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0781695,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,b1c2186e-410b-44e1-81c5-88a1d13051f7,"Actual Delivery Date",2021-06-07,ADD,20
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0781695,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,f1357118-7072-4909-bf30-1d93a565e415,"Empty return date",2021-06-08,E/R,30
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0781695,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,9ff0bd2d-7120-4c30-80f7-9139aaff1e8f,"Post shipment document upload date",2021-06-09,P/S,40
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0797618,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,c8a618d3-8361-4885-b18e-b762283089a4,"Shipment pullout date",2021-06-07,P/O,10
256249817,0a30fa21-1b4e-437f-af9b-d44fe6c361d4,TRK,MRKU0797618,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-06,0,D01,2f5e1ea3-c022-424d-9a46-203565e84cd1,"Actual Delivery Date",2021-06-07,ADD,20
